event_id,room_id
E:Y1J5GKU946,0335_00_G.01
E:YBWIRPO2JJ-00002,0423_Q_Q.20
E:V7RZ35EYR4,0555_02_2.1
E:QPRL4QIUHL,0424_05_5.21
E:6QSIIEW1UW,0423_O_O.17
E:MYTUP7LW5Y,0423_O_O.17
E:ORGXSKWHJ9,0421_E_E.25
E:A8CZUU8MBM-00002,0422_K_K.02
E:TKZEYI6WIY-00001,0424_02_2.13
E:FFWE5PP276-00001,0423_O_O.25
E:3CLUF2UOYX-00001,0421_E_E.26
E:DOCUR1F3Y3-00001,0421_C_C.13
E:X291HNMCFP-00001,0423_Q_Q.18
E:VTRXMTW6PP-00001,0335_02_2.14
E:7S8XZUB6EL,0423_O_O.25
E:LVAVOO6YPI,0424_01_1.18
E:4HMN4D5HH4,0450_01_1.62
E:33K4O4GUTQ,0113_01M_01M.469
E:KA16G1M5E9,0424_02_2.13
E:3GNR3P1EFF,0335_03_3.2
E:ZL6QIVI67M,0422_J_J.05
E:4BETWYP9R9,0103_01_1.B19
E:KET68EEZEL,0113_01M_01M.474
E:QRKMJ33GOP,0008_-1_B.152
E:ZRD4ELQYQH-00004,0424_02_2.14
E:DTEG25AEDE-00001,0450_01_1.50
E:72S1M6EYU2,0450_01_1.60
E:26R56GHWCI-00001,0113_00_G.203
E:YMZ6K1BHEH-00001,0450_01_1.40
E:AXTKJ5L6BN,0450_04_4.35
E:CA9L1TX4J2,0450_03_3.35
E:X6CZ9POFDL,0450_01_1.63
E:DTEG25AEDE,0450_01_1.52
E:QM1GULA92Z-00001,0450_01_1.40
E:CS8XVMNYBM,0450_03_3.43
E:72S1M6EYU2,0450_01_1.63
E:IAR96E72QL,0450_03_3.35
E:DTEG25AEDE-00001,0450_01_1.52
E:J47VIFBUR4,0401_00_G.19
E:AXTKJ5L6BN,0450_03_3.43
E:UUVCDE1BWR-00002,0450_01_1.62
E:X6CZ9POFDL,0450_01_1.60
E:UUVCDE1BWR,0450_01_1.62
E:UUVCDE1BWR,0450_01_1.55
E:CN5CEOM3GN,0450_01_1.60
E:UUVCDE1BWR-00002,0450_01_1.55
E:ROS9P87YZB,0450_01_1.52
E:ROS9P87YZB-00001,0450_01_1.50
E:12PI1JAOCV,0401_00_G.19
E:9DTBF5U1CX-00002,0001_01_1.274
E:CN5CEOM3GN,0450_01_1.63
E:STS31LY2BL-00001,0113_02_2.65
E:CIWEIZRY2W-00002,0001_01_1.273
E:SXNII7RDEB,0450_02_2.20
E:ROS9P87YZB-00001,0450_01_1.52
E:9181DYBHEG,0450_02_2.20
E:CS8XVMNYBM,0450_04_4.35
E:WIIL2WAWDI,0008_-1_B.154
E:DTEG25AEDE,0450_01_1.50
E:ROS9P87YZB,0450_01_1.50
E:FTQFFS1VQY,0450_01_1.40
E:64SDMHCQ6G,0401_00_G.19
E:NE2XFNGHPD,0401_00_G.19
E:7PF57S6HRV,0300_00_NG.02
E:KCMY55OX8S,0591_-1_B1.03
E:GODSJF7XO7-00001,0335_02_2.1
E:XFXII8BCHT,0591_-1_B1.03
E:GQ3W6W9MD9,0401_00_G.19
E:WKPT1HEG6H,0401_01_AssemblyHall
E:9LGUNV2NTW,0227_03_3.30
E:DBOW3YTWSM,0401_00_G.19
E:UI9YTSU1F4,0003_01_1.04
E:8991SLPQZ9,0335_01_1.9
E:XLU1XMSOG9,2701_01_FU224
E:ZGKGY1WBI8,2701_01_FU307
E:5LK2KFQZPC-00001,0335_01_1.2
E:NAVH7CUVFZ,0227_03_3.13
E:FW7UZ17UIV,0401_01M_01M.19
E:T8SU1ZS9MT-00002,0103_01_1.B19
E:ZGKGY1WBI8,2701_01_FU321
E:NZC5F374R7-00001,0335_02_2.1
E:TX2NKRRRFK-00002,0335_02_2.1
E:NZC5F374R7-00002,0335_02_2.1
E:3G2PXV1N47,2701_01_FU223
E:ZYY8V67MA7,0113_02_2.65
E:9DTBF5U1CX,0335_03_3.4
E:IE96QCZP37,0335_02_2.3
E:NHTPMT7EIF-00004,0229_01_1.A
E:AJZ53QWPRT,0113_02_2.65
E:1495R1PT3V,0113_02_2.65
E:8991SLPQZ9-00001,0335_01_1.9
E:QM8LZVGIIB,0113_02_2.65
E:NUM2D1QMRN,0103_01_1.B19
E:Y3XF7GQ7R9,0113_02_2.65
E:9DND3Q5HBH,0103_01_1.B09
E:SEXIUGFL1G,0401_00_G.19
E:3PIYN4F5GJ-00001,0300_00_NG.01
E:SIWD441RNM-00001,0313_00_G.10
E:XHS94I5BT1-00007-00001,0103_01_1.B19
E:L1VS8S6VN1-00006,0401_01_AssemblyHall
E:ZGKGY1WBI8,2701_01_FU308
E:KOS5S379QP,0401_00_G.19
E:NNA1KCV831-00002,2701_01_FU222
E:NZC5F374R7,0335_02_2.1
E:TX2NKRRRFK-00001,0335_02_2.1
E:VPAMD8XTY1-00001,0103_01_1.B19
E:XI3B4B4BU6,2701_01_FU224
E:LYFKVSF7HQ,2701_01_FU223
E:TX2NKRRRFK,0335_02_2.1
E:NUM2D1QMRN-00001,0103_01_1.B19
E:55HOJTY9UA,0401_00_G.19
E:LHTE5CZF6C-00002,0113_01_1.42
E:RY38CA5RU1,0103_01_1.B19
E:GODSJF7XO7-00002,0335_02_2.1
E:O9LICHSUFZ,2701_01_FU223
E:ZY3WTAO4NZ,0564_02_2.14
E:IXV288AKQL-00001,0003_01_1.01
E:UNKTKLOSAK-00002,0401_01_AssemblyHall
E:WASK3HGAEG,0251_01_1.01
E:1RKM5MMZFG,0254_01_1.5A
E:PJ7WXKSSVC,2701_01_FU224
E:VPAMD8XTY1,0103_01_1.B19
E:O1R7C1M9OC,0103_01_1.B19
E:VPAMD8XTY1-00002,0103_01_1.B19
E:GODSJF7XO7,0335_02_2.1
E:T8SU1ZS9MT-00001,0103_01_1.B19
E:T8SU1ZS9MT,0103_01_1.B19
E:T68L73A1MZ,2701_00_GU318
E:NUM2D1QMRN-00002,0103_01_1.B19
E:IS4QA29Z9Z-00001,0401_00_G.19
E:OMWMG681PK,0335_00_G.17
E:BLK8AX3784,0551_-1_LG48
E:BT66GZ9N3E,0113_02_2.65
E:JT4U1I87Z1-00039,0555_02_2.1
E:WDWLMY7IT3,0564_02_2.14
E:7YGBGE6TVQ,0564_04_4.5
E:T2BIZB7NPX,0551_01_1.21
E:AP9UXGBS5M-00003,0558_04_4.18
E:3PIYN4F5GJ,0300_00_NG.01
E:MY6UNS48I3,0551_00_G42
E:RZA3OV43KM-00002,0551_-1_LG34
E:NJRD6S3AAK-00001,0113_01M_01M.469
E:REXFWK78ON-00013,0551_-1_LG34
E:RFMZQ75EUZ,0113_01M_01M.473
E:2KZVPRINWD,0564_03_3.24
E:P3OXA457I9,0558_01_1.19
E:WEDOWMS3V8-00003,0551_01_1.37
E:PBULCO6FYL,0564_02_2.14
E:R8V2XHQSOR-00010,0564_03_3.25
E:TMVT8IGYZ3,0591_-1_B1.06
E:N2B1W9AHAM-00002-00020,0551_-1_LG34
E:N2B1W9AHAM-00002-00010,0555_00_G.1
E:Q4FNJO2CZE,0558_03_3.02
E:NTR5D42728-00001,0558_05_5.15
E:5T9WEDQCWW,0551_01_1.21
E:JB56MADPQ5-00004-00001,0558_04_4.4
E:IIPSOOHZT6-00001-00002,0558_04_4.4
E:REXFWK78ON-00014,0551_-1_LG34
E:VRMZV7GCGS-00002,0551_00_G42
E:ASGREDFCKW,0335_03_3.3
E:UTVCCI7ZKH,0103_01_1.B09
E:7LGFQXVKQA-00001,0551_-1_LG34
E:GI3AQURY6E,0564_03_3.24
E:VEJW87C6V3-00001,0228_-1_LG.08
E:PK5D76D2XE-00008-00001,0551_01_1.19
E:8MZOABQJT9-00008-00001,0558_02_2.3
E:GV1NRK1VMI,0551_00_G42
E:KE4E4TS5P9-00008-00001,0558_03_3.4
E:E25TJNDNKW,0564_03_3.23
E:VH5LMWNGEM,0558_03_3.13
E:6TDBABFEY7,0551_01_1.21
E:R8V2XHQSOR,0564_03_3.25
E:GEKT8NEDWF,0228_-1_LG.10
E:XSJJDXKE5O-00002,0551_00_G33
E:WEDOWMS3V8-00004-00001,0555_01_1.15
E:KUD2AHUU2X-00008-00001,0551_00_G42
E:R8V2XHQSOR-00013,0551_00_G33
E:KPDZ1P35GO-00002,0555_00_G.1
E:94W79XL6B9-00002,0558_02_2.3
E:31RLAMRU1L,0558_04_4.4
E:59DWRCD6LK,0225_02_2.201
E:JB56MADPQ5-00003,0558_03_3.4
E:27G5D5TBW2-00002,0551_01_1.19
E:8RU5AU7PXA-00001-00001,0551_-1_LG34
E:ECJYPZLUGS-00001,0551_01_1.37
E:5C4SO2CNEB,0113_01M_01M.469
E:IRYCP7F9F6-00001,0335_02_2.2
E:VEF4PWHORW,0551_01_1.26
E:REXFWK78ON-00015,0551_-1_LG34
E:I231JZ6DLC,0558_04_4.18
E:2YIOSPXNEU-00002,0551_00_G43
E:4JKCRG6OPI-00001-00002,0558_03_3.4
E:C54ACPGBMG-00001,0558_04_4.4
E:UI9YTSU1F4-00001,0003_01_1.04
E:ACSVZWITU9-00003,0558_04_4.4
E:592GJ5IV5G-00001-00002,0558_04_4.18
E:FUMLWNIE3B,0558_03_3.02
E:ZC5G8K4B4I,0564_00_G4
E:C2H2LDE8IE-00003,0558_01_1.19
E:JT4U1I87Z1-00036,0551_01_1.26
E:PNBRNWXJ6B,0003_00_G.02
E:7XUX4QCWS2,0551_-1_LG44
E:PT3RLTRLHP-00001-00002,0551_01_1.37
E:36ZTFWXD6X,0551_-1_LG45
E:T98TALBEKJ,0558_05_5.11
E:AP9UXGBS5M-00004-00001,0558_03_3.4
E:E8W13L3GJ5,0728_00_G.66
E:JOFC25XZXZ,0728_00_G.02A
E:K5Q89H8GZ9-00001,0401_00_G.19
E:XCW837NAB2,0728_01_1.21
E:EPSQUI2VDE-00002,0728_01_1.28
E:OYA3RIC7UE,0728_00_G.45
E:H4AT84B3VN,0728_01_1.27
E:TPX5ZGRINI,0728_00_G.66
E:T24Y1491BN,0728_01_1.26
E:7GONKLRFIC,0728_00_G.03A
E:TEPKLUP223,0728_01_1.27
E:GTHMTWQGMP,0728_00_G.03
E:G3KXRXJRPF,0728_00_G.66
E:FVXSAQ18LN,0728_00_G.66
E:8YFQBN1SQ8-00001,0113_02_2.65
E:XPIF828XQK,0728_00_G.66
E:OGG7N6BA1O,0728_00_G.58
E:1BPOZGBQWZ,0728_01_1.21
E:K7QQZ5ES1R,0728_00_G.01
E:3YB6B3NCH1-00002,0728_01_1.46
E:Q47TMK3R53,0728_00_G.01
E:MIVQ2FJSVJ,0728_00_G.12
E:37J9Y5ZYDZ-00001,0219_00_G.02
E:MEAOKH1BBA,0728_00_G.66
E:VPREU45FBB,0704_00_G.22
E:72A39II5BX-00001,0003_00_G.01
E:NQZR6RY8W1,0728_00_G.66
E:9OH9E5X5DH,0728_00_G.01
E:VI23V6EWUB,0728_00_G.36
E:QQUDEY2CJY,0728_00_G.66
E:PC63BCHD9U,0728_00_G.45
E:YEPXKCH6UV,0728_00_G.58
E:8ZMBJQK4CT,0728_00_G.01
E:3ECU9ZP4CH,0728_00_G.11
E:TLTSEUNJ2I,0732_00_XX
E:OSRXRJ3CUJ,0728_00_G.01
E:LC59UM7NKO,0728_00_G.45
E:XOWBL1GZJP,0728_01_1.42
E:C1Q6MFMWOJ,0704_00_G.22
E:52GDI4957G,0335_03_3.3
E:4Q5HPPSZFB,0210_00_GFS1
E:BNVFBWORZJ,0564_03_3.16
E:WW7BCY4HRX,0728_01_1.21
E:PEJCAAJMZA,0728_00_G.58
E:8MXE6VV2U9,0728_00_G.66
E:FMCSZ17NK5,0704_00_G.13.14
E:G4T4LMBWKM,0728_00_G.58
E:P8BDZEPDWQ,0728_00_G.12
E:F5N43GGVRO,0564_03_3.15
E:UKMG1AV6ZV,0728_00_G.01
E:GSKXL7YHEQ,0728_00_G.58
E:NVMU8XMWWJ,0728_00_G.36
E:DZVVKQD2Q4,0732_00_XX
E:9FECGTDWQJ,0728_00_G.58
E:EEBEIS6U8I,0728_01_1.21
E:3YGCD2X6EX,0728_00_G.66
E:CSC6J836S2,0728_01_1.21
E:QR7R23HV77,0728_00_G.45
E:PQX7TJR2OB,0728_00_G.58
E:AQY7TD3HT7-00001,0450_03_3.35
E:TG7BUSDBCR,0728_00_G.01
E:HEWGLPR2EO,0728_00_G.11
E:LDQRX5QXFH,0728_00_G.01
E:DKGN7237MA,0728_00_G.45
E:O5OFKK315M,0728_00_G.66
E:ML2E83UZLV,0781_00_G.022
E:14T4XJOSUT,0728_00_G.12
E:7DBXR42NBM,0728_00_G.03A
E:5UXOBIBYJT-00001,0228_01_1.01
E:FJM6B16ZEJ,0728_00_G.12
E:EPSQUI2VDE-00003,0728_01_1.28
E:326VLFDYPM,0728_00_G.36
E:EYT3UW8YGQ,0728_00_G.01
E:Y4M7PVDSME,0728_00_G.01
E:PFXW62K3JJ-00003,0728_01_1.28
E:5UC96QGKU3,0704_00_G.04
E:JRVVG1X1JW,0728_00_G.58
E:Y1SJ6B51JA,0728_00_G.66
E:MTRYCFZVA8,0228_-1_LG.10
E:WDPVTL1B17,0748_00_G.12
E:JOFC25XZXZ,0728_00_G.02
E:BMDNESCVOT,0728_00_G.11
E:CYZYYQD4D2,0728_00_G.45
E:7RLSTBZUH3-00001,0113_00_G.205
E:W7NLSFDX35,0728_00_G.11
E:QMCBIVM2KG,0728_00_G.58
E:DDM6UROELO,0728_00_G.58
E:TC4BEBOZRG,0728_01_1.25
E:7DBXR42NBM,0728_00_G.03
E:24K659GWVC,0728_01_1.21
E:CSLCV734BT,0728_00_G.58
E:VTGL1ESC1K,0728_00_G.58
E:WNEX4K8UJX,0787_00_XX
E:68Q9D3NUUI,0728_00_G.11
E:PJZMUH7QA5-00001,0001_02_2.345
E:H94HXTIB87,0728_00_G.12
E:ZW3YHCXPSG,0728_00_G.01
E:Q9187LCRGI,0728_00_G.66
E:2WTVPDZYQX,0728_00_G.58
E:4N8CNSPVDY,0728_00_G.58
E:EA6U7UMXAP,0728_00_G.66
E:SPTQGSIDB6,0003_00_G.03
E:9S56DFZQZ8,0728_00_G.36
E:3YB6B3NCH1-00001,0728_01_1.46
E:O4MSBM8R5G,0728_00_G.58
E:MCSDQWIWHW,0728_00_G.01
E:CIVYFZ6RLB,0728_00_G.66
E:3YB6B3NCH1,0728_01_1.46
E:FBVY3XQP6Q,0728_00_G.01
E:Z7GAGJDOQ2,0728_00_G.02A
E:WL3RBX28HE,0704_00_G.22
E:SFDZCK9EMC,0728_01_1.27
E:S4V5M9X5P4,0210_00_GFS2
E:F8COIQ2E5N-00001,0201_02_2.04
E:TPK1HOJ8GV,0728_00_G.45
E:V75LKROTHK,0728_00_G.12
E:H5ANHMNDKK,0551_-1M_M16
E:ZY3WTAO4NZ-00002,0001_01_1.266
E:TCFAI85J9I,0704_00_G.04
E:Z7GAGJDOQ2,0728_00_G.02
E:VZKXWLLPC8,0728_00_G.02A
E:VRHHZI44P6,0728_01_1.26
E:XHS94I5BT1-00004-00001,0112_-1_B.06
E:A81N8EVCYT,0551_-1M_M14
E:9HXQJTT35E,0728_00_G.12
E:JOR6FDHCN4,0781_00_G.022
E:XTG6RL3CIY,0728_00_G.01
E:KECQXZTFOM,0728_00_G.58
E:VZKXWLLPC8,0728_00_G.02
E:NGSM3YDWCJ,0728_00_G.45
E:7HNSTGGZMF,0787_00_XX
E:JT29FMRXZZ,0704_00_G.22
E:7GONKLRFIC,0728_00_G.03
E:IY8OFZBUCC,0728_00_G.11
E:VKYPIV9FSB,0728_00_G.66
E:175LMRUW6O,0728_00_G.12
E:5K8GCOLCCQ,0727_00_GB.26
E:S9CZ9WPYPD,0728_00_G.12
E:2ZVBWY1MMP,0781_00_G.022
E:94RWSRMC1W,0335_01_1.2
E:RQ9SP9OXIB,2701_00_GU318
E:LE3HQJEBPU,0728_01_1.21
E:9M9AHURU7I,0728_00_G.11
E:CMVJBPG3OD,0728_00_G.66
E:Q2WQPF7OXP,0335_03_3.1
E:R6KD4R1JHF,0728_00_G.11
E:ATCKL7HDI7,0728_00_G.66
E:C195M5QZ7H,0728_00_G.01
E:O246P9LJYP,0422_I_I.01
E:X4FI573K5O,0728_00_G.12
E:PPCMMKJKIY,0728_00_G.66
E:E15UCSKB6X,0728_00_G.45
E:HZOG46J1YI,0335_02_2.3
E:VJ6LQKIR7V-00001,0335_04_4.1
E:MH58B84COU,0728_00_G.11
E:I6ZN8NLY4L,0728_00_G.36
E:3JTVNIPMR8,0728_00_G.66
E:1R61MSUS6Y,0728_00_G.66
E:3YB6B3NCH1-00003,0728_01_1.46
E:VZKXWLLPC8,0728_01_1.28
E:XYASOWTALB,0728_00_G.58
E:XOWBL1GZJP,0728_01_1.43
E:8BGC3Y725B,0728_01_1.25
E:F78MF49683,0728_00_G.12
E:EYNXDQQ8QE,0728_00_G.11
E:J5W4C7EBCJ,0728_00_G.66
E:IO5UVHILTA,0781_00_G.022
E:H1D8TP8ZIQ,0728_00_G.01
E:3NKWKGDIVG,0728_00_G.45
E:4LP6OHN32D,0728_00_G.66
E:3YB6B3NCH1-00004,0728_01_1.46
E:C2QGUITFOJ,0591_-1_B1.02
E:HCTPAKO5PH,0728_00_G.58
E:CACJ9TNPR9,0728_00_G.58
E:PFXW62K3JJ-00004,0728_01_1.28
E:9YD7X6LIX8,0728_00_G.12
E:S4V5M9X5P4,0210_00_GFS1
E:OMIWL8YQJA,0728_00_G.58
E:52COUZZZP8,0728_00_G.58
E:FOXHP6OKGN,0728_00_G.58
E:RDNAKKDYVP,0620_00_G.155
E:6NOEOL48HQ,0654_00_G.07
E:JE2YM6GKEJ-00001,0612_07_7.20
E:Y62SEZDF2B,0612_01_1.02
E:AWWHL6CL4V,0613_01_1.1208
E:KOF94LGDI6,0640_01_1.0107
E:ITOB7WMOIG-00002,0613_04_4.4325C
E:8FOPXMBRC5,0613_01_1.1208
E:GKRM4LMMET,0640_01_1.0115
E:NXMZTGMKIE,0639_00_G.02
E:AWWHL6CL4V,0613_01_1.1512
E:C5NZWNSWZ3,0591_-1_B1.02
E:PM7U9HHXQ5,0640_00_G.0070
E:7MBCSDNNDW-00001,0613_04_4.4325C
E:FELO4OQLGN,0654_-1_LG.01
E:UJOD22G1EI,0632_00_G.092
E:RVBSLJ6C6O-00001,0613_04_4.4325C
E:PDW1ZZJQWG,0632_00_G.024
E:4QJN7RU1SG,0654_-1_LG.12
E:8PEPMVZPCJ,0632_00_G.024
E:NS1M1MR9VW,0654_-1_LG.01
E:O68KG7ZDG7,0654_-1_LG.01
E:XHS94I5BT1-00005-00001,0335_02_2.1
E:G8NG2SRNSG,0654_01_1.20
E:AMEDPP2K61-00001,0632_00_G.092
E:AVAG6O1HVO-00002,0613_06_6.6301
E:BFLG3MSL45-00001,0632_00_G.092
E:V7URDED5M5-00003,0613_04_4.4325B
E:7Y8415CR98-00003,0613_04_4.4325B
E:NV3WY68ODB,0654_01_1.20
E:L4BY81H3E3,0632_00_G.024
E:92T3C4AXXG,0632_00_G.092
E:N3QRMKX4XC-00001,0654_00_G.13
E:BGKSZU9RM7-00001,0401_01M_01M.19
E:MRH4NAZH7E-00001,0401_01M_01M.19
E:YSV73D12MZ-00001,0401_02_2.17
E:C8T4U5J2KK,0564_03_3.24
E:273X2ZAGNO,0601_00_G.20
E:KSA3CEDEZ3,0601_00_G.20
E:ZIKHGJWKKJ,0601_00_G.21
E:WPLQWNI4IR,0601_00_G.20
E:CIPJ6L7O1R,0601_00_G.20
E:GW4TKWQ9A4,0601_00_G.20
E:SHF8H9PPAL,0601_00_G.20
E:8H2IBVWG5R,0639_00_G.02
E:KJYFEXU98B,0632_00_G.009
E:X8B17778Y9,0601_00_G.20
E:E2QS2N2477,0601_00_G.20
E:BPS6YVEQVN,0601_00_G.20
E:GFOFTSGDXL,0601_00_G.20
E:NO8W8V8FQG,0601_00_G.20
E:AFUMWW3J5Y,0615_00_G.168
E:NJWTNPSJQ8,0601_00_G.20
E:DSLLXUGKGI,0601_00_G.20
E:4GR4CYCEY6-00001,0201_02_2.11
E:LT5C74LJVM,0601_00_G.20
E:USFHAHXJ5W,0601_00_G.21
E:8R6XWA67QW,0601_00_G.20
E:SJTK7EWTEL,0601_00_G.20
E:CXAX8XNV4I-00001,0450_02_2.20
E:BK3XDY9WX7,0601_00_G.20
E:BM7FQUYC79,0601_00_G.20
E:NSLHL2Q5A2,0601_00_G.20
E:URQT58FBDX,0003_01_1.05
E:TGWFGSLL35,0601_00_G.20
E:KYN6NM97ND,0601_00_G.20
E:ZI2F94X7UE,0601_00_G.20
E:UXU51U8HQS,0601_00_G.21
E:JPGFE1Z4ZW,0601_00_G.21
E:9ZN9AERROY-00001,0335_02_2.3
E:AUHB11O5TD,0601_00_G.20
E:RYUKS319E1,0601_00_G.20
E:SNMDJWJEHI,0601_00_G.20
E:UWRJJ3HNU8,0601_00_G.21
E:A6GXITL5OB,0003_00_G.02
E:P3BA8LHAR8,0564_03_3.16
E:PG28S7QDKE,0613_06_6.6301
E:CX4WA27A6I,0601_00_G.20
E:71414WF3ZR,0601_00_G.20
E:M1UMVOGCNO,0601_00_G.20
E:F78YYKIM21,0601_00_G.20
E:DM7YFMU622,0615_00_G.168
E:Y3I9VKK3RI,0601_00_G.20
E:P57DEO4OU3,0601_00_G.20
E:F5W547MYDJ,0601_00_G.21
E:ZNIY62C6B6,0601_00_G.20
E:HCLMB5OOOF,0601_00_G.21
E:2FTMUS7QZN,0601_00_G.21
E:QGPEMIFF3C,0601_00_G.20
E:K2FFHQLUIB,0601_00_G.20
E:HL17K6KDOE,0601_00_G.20
E:TBNXXRRJQG,0601_00_G.20
E:V4OEM4PRZN,0601_00_G.20
E:VJ6LQKIR7V,0335_04_4.1
E:RGL4WL4JTF,0601_00_G.20
E:PU7XCJ5LQ4,0601_00_G.20
E:6WATGYQW1H,0601_00_G.20
E:31DJ31PEF4,0601_00_G.20
E:GYGFHFN2Z7,0601_00_G.20
E:KZOILS1HZ3,0601_00_G.21
E:D5CVGDX25R,0601_00M_G.11(M)
E:META63AW97,0601_00_G.21
E:GYK13NB5G3,0601_00_G.20
E:5RP55GHE5S,0601_00_G.20
E:OZ43Z9FKMH,0113_01_1.416
E:PKO159QJHT,0601_00_G.20
E:YE87O1LT9I,0601_00_G.20
E:ESLFYVFQU9,0601_00_G.20
E:ZPS8YSIGTG,0601_00_G.20
E:VGOQVKX83A,0601_00_G.20
E:F2OV9VY2NF,0601_00_G.20
E:1VBDIPZ4KE,0310_00_G.06
E:YNBX4D2V6W,0654_00_G.26
E:NTR5D42728,0558_05_5.15
E:ZAAMZN6568,0654_00_G.33
E:38PWY4WAT6,0422_I_I.01
E:JIQYNQ3GRK,0422_I_I.01
E:8FCO37XH2P-00002,0422_I_I.01
E:8FCO37XH2P-00001,0422_I_I.01
E:3EASQUBE6B,0422_I_I.01
E:OSOV1221L7,0422_I_I.01
E:W8SMUN19JT,0422_I_I.01
E:8FCO37XH2P,0422_I_I.01
E:W4G6CVOL5I,0422_I_I.01
E:C6SGYY7AXW-00001,0591_-1_B1.11
E:7S8XZUB6EL-00001,0422_I_I.01
E:3IB37U84O8-00001,0640_01_1.0107
E:JU51EL6D32,0654_00_G.30
E:XAMTVNOWYQ,0555_02_2.1
E:SFU96KFVOO,0422_I_I.01
E:73998KO7QN,0551_-1_LG45
E:W4G6CVOL5I-00002,0422_I_I.01
E:W4G6CVOL5I-00001,0422_I_I.01
E:DGTHS7IAQ1,0422_I_I.01
E:VLJPXVHSFP,0422_I_I.01
E:ZOXVF7ZB1T,0654_00_G.12
E:XM14NIIV7G-00001,0613_06_6.6231
E:3EEKI4GVAJ-00001,0335_00_G.17
E:R1MOC8BKPN,0422_I_I.01
E:FT7CSK8FR9,0654_00_G.13
E:A3V1L6UGY2,0422_I_I.01
E:YUKA82A78V,0602_00_G.10
E:JXVJJ79KBG-00001,0401_01_AssemblyHall
E:BPS6ECN26Q,0422_I_I.01
E:BPS6ECN26Q-00001,0422_I_I.01
E:XHTHLIYX7K,0422_I_I.01
E:28W7YS4QIQ,0113_00_G.204
E:U8L9NV6J5V,0300_00_NG.03
E:DCC6BGY2H6,2701_00_GU318
E:XHTHLIYX7K-00001,0422_I_I.01
E:SKNF6TSK4V-00001,0335_05_5.3
E:IM7FQMFPQ8,0422_I_I.01
E:VI8SDL2KAN-00001,2701_01_FU307
E:65E6B12XGN,0300_00_NG.03
E:28W7YS4QIQ,0113_00_G.203
E:28W7YS4QIQ,0113_00_G.200
E:J24FSDANHF-00010,0113_01_1.42
E:ZXYCR516MQ,0558_02_2.3
E:LIIFO75QJL-00001,2701_01_FU307
E:LE4XMR9RPA,0551_01_1.26
E:AEHMK39T9S,0422_J_J.03
E:J24FSDANHF-00010,0113_00_G.204
E:29JZZPWRTX,0450_03_3.35
E:B3V2YNBUDJ,0003_01_1.03
E:FX54O3PBVW,0001_02_2.347
E:ZL35LA67KF,0001_01_1.264
E:FKZUGAMBCB,0001_01_1.275
E:JRTJ6E4Y2U-00002,0001_02_2.345
E:PSVGUNVHP3,0001_01_1.265
E:Q1K2PO2HQO,0450_00_0.01
E:FX54O3PBVW,0564_03_3.25
E:CH8HH7JA2W-00002,0001_02_2.347
E:ILYDTKFHMQ-00002,0001_02_2.349
E:FWRPKEKENE,0001_02_2.347
E:B2YR3NZWOG,0001_02_2.351
E:5823DQ88GQ-00002,0001_02_2.343
E:SPTQGSIDB6-00001,0003_00_G.03
E:RIQ8HF783Z-00002,0001_02_2.351
E:UMDLPXMQFH,0335_00_G.12
E:JO7LNS6DM9,0201_02_2.05
E:XYTTHJGBYH,0450_01_1.40
E:EK92T145KK,0228_11_11.18
E:5UHYYMRZUZ-00001,0283_01_1.17
E:4QPZ4MN88F,0335_01_1.16
E:UUEOOF8J7X,0335_00_G.10
E:PBG3IDEAA2,0335_04_4.3
E:B2ULBQK2A1,0227_01_1.02
E:9W4WQCRUM2,0335_01_1.2
E:7AICET89AD,0564_03_3.25
E:EMDS4BS77V,0113_00_G.13
E:TS7F62INQI,0113_01_1.42
E:NHDT67ML1B,0227_00_G.04
E:QZJ67KVESM,0209_02_2.01
E:IZC7LYJSHU,0113_00_G.202B
E:B9WEJX4BNR,0208_-1_B.1
E:6UQ58BXCQX,0113_01M_01M.474
E:PFF6PV3JGL,0228_11_11.01
E:O49ZOGIZZC,0208_00_G.8
E:TN73BE1ILF,2701_01_FU224
E:XBC1DU2X9R-00002,0450_00_0.01
E:2K9OK9RCGU,0564_03_3.25
E:XL44K78GR6,0113_00_G.205
E:FS6HBX6Q4L,0113_01M_01M.452
E:PFF6PV3JGL-00002,0228_11_11.01
E:7OTNYXBLXJ-00001,0551_-1_LG23
E:D6RZ9G7OOO-00003,0003_01_1.01
E:BIJO8WBX8X,0113_01M_01M.473
E:6GCP8YL66O-00001,0208_00_G.8
E:VMDVU2RU8D-00002,0210_00_G.04
E:KS6SLI7D1J-00001,0113_01_1.434
E:WE64SVMYHE-00001,0003_01_1.02
E:SVVOXKVQM2-00001,0591_-1_B1.07
E:LZSR8OWXBI,0208_00_G.8
E:UNHL1J8GXF,0113_01M_01M.452
E:F8C1EBMOTF,0113_01M_01M.473
E:HL9759SMSM,0311_04_4.09
E:JJAFF3FMF7,0103_01_1.B09
E:XM81JGWTUP,0113_00_G.204
E:TAQO249IQN-00003,0113_01M_01M.473
E:O59L36HFC4,0210_00_GFS2
E:SZUJVF2H9X,0113_00_G.204
E:5KG23AMQ7R,0001_02_2.347
E:SG97QFZ55U,0450_00_0.01
E:OH8A4PNO1E-00008,0450_00_0.01
E:OH8A4PNO1E-00008-00001,0450_00_0.01
E:WH7VJF51RZ,0613_02_2.3905
E:YNKMPBGV3E-00002,0613_02_2.3902
